Side,Total Score,Turn Score
Player 2,5050,600
Player 2,5650,450
Player 2,6100,1650
Player 2,7750,0
Player 2,7750,0
Player 2,7750,0
Player 2,7750,500
Player 2,8250,550
Player 2,8800,0
Player 2,8800,500
Player 2,9300,400
Player 2,9700,600
Player 1,0,250
Player 1,250,1150
Player 1,1400,600
Player 1,2000,0
Player 1,2000,350
Player 1,2350,350
Player 1,2700,350
Player 1,3050,0
Player 1,3050,950
Player 1,4000,600
Player 1,4600,450
Player 1,5050,300
Player 1,5350,400
Player 1,5750,0
Player 2,0,1150
Player 2,1150,0
Player 2,1150,800
Player 2,1950,350
Player 2,2300,400
Player 2,2700,1850
Player 2,4550,2550
Player 2,7100,550
Player 2,7650,1050
Player 2,8700,0
Player 2,8700,550
Player 2,9250,0
Player 2,9250,0
Player 2,9250,1100
Player 1,0,350
Player 1,350,1000
Player 1,1350,700
Player 1,2050,350
Player 1,2400,550
Player 1,2950,700
Player 1,3650,350
Player 1,4000,1100
Player 1,5100,0
Player 1,5100,400
Player 1,5500,400
Player 1,5900,350
Player 1,6250,700
Player 1,6950,1200
Player 1,8150,1000
Player 1,9150,400
Player 1,9550,0
Player 1,9550,0
Player 1,9550,750
Player 2,0,600
Player 2,600,450
Player 2,1050,0
Player 2,1050,300
Player 2,1350,1050
Player 2,2400,0
Player 2,2400,0
Player 2,2400,0
Player 2,2400,200
Player 2,2600,0
Player 2,2600,850
Player 2,3450,400
Player 2,3850,0
Player 2,3850,1050
Player 2,4900,900
Player 2,5800,450
Player 2,6250,400
Player 2,6650,650
Player 1,0,800
Player 1,800,400
Player 1,1200,250
Player 1,1450,200
Player 1,1650,1400
Player 1,3050,0
Player 1,3050,650
Player 1,3700,600
Player 1,4300,500
Player 1,4800,250
Player 1,5050,300
Player 1,5350,0
Player 1,5350,350
Player 1,5700,1200
Player 1,6900,1150
Player 1,8050,650
Player 1,8700,800
Player 1,9500,650
Player 2,0,0
Player 2,0,500
Player 2,500,500
Player 2,1000,250
Player 2,1250,2000
Player 2,3250,1150
Player 2,4400,0
Player 2,4400,600
Player 2,5000,400
Player 2,5400,250
Player 2,5650,300
Player 2,5950,550
Player 2,6500,300
Player 2,6800,1050
Player 2,7850,350
Player 2,8200,1000
Player 2,9200,300
Player 1,0,0
Player 1,0,0
Player 1,0,250
Player 1,250,500
Player 1,750,350
Player 1,1100,600
Player 1,1700,1000
Player 1,2700,1050
Player 1,3750,0
Player 1,3750,600
Player 1,4350,300
Player 1,4650,400
Player 1,5050,300
Player 1,5350,350
Player 1,5700,600
Player 1,6300,450
Player 1,6750,1050
Player 1,7800,0
Player 1,7800,600
Player 1,8400,400
Player 1,8800,150
Player 1,8950,1200
Player 2,0,600
Player 2,600,1050
Player 2,1650,0
Player 2,1650,600
Player 2,2250,450
Player 2,2700,350
Player 2,3050,0
Player 2,3050,1200
Player 2,4250,300
Player 2,4550,1300
Player 2,5850,300
Player 2,6150,0
Player 2,6150,400
Player 2,6550,1000
Player 2,7550,300
Player 2,7850,0
Player 2,7850,300
Player 2,8150,500
Player 2,8650,150
Player 2,8800,700
Player 2,9500,0
Player 1,0,0
Player 1,0,0
Player 1,0,400
Player 1,400,1000
Player 1,1400,350
Player 1,1750,650
Player 1,2400,400
Player 1,2800,650
Player 1,3450,350
Player 1,3800,1150
Player 1,4950,1200
Player 1,6150,500
Player 1,6650,1100
Player 1,7750,200
Player 1,7950,0
Player 1,7950,950
Player 1,8900,300
Player 1,9200,0
Player 1,9200,0
Player 1,9200,1200
Player 2,0,200
Player 2,200,400
Player 2,600,1000
Player 2,1600,0
Player 2,1600,350
Player 2,1950,1050
Player 2,3000,1150
Player 2,4150,500
Player 2,4650,0
Player 2,4650,500
Player 2,5150,0
Player 2,5150,500
Player 2,5650,0
Player 2,5650,400
Player 2,6050,750
Player 2,6800,500
Player 2,7300,1000
Player 2,8300,1100
Player 2,9400,250
Player 1,0,200
Player 1,200,250
Player 1,450,750
Player 1,1200,750
Player 1,1950,300
Player 1,2250,300
Player 1,2550,200
Player 1,2750,250
Player 1,3000,200
Player 1,3200,900
Player 1,4100,400
Player 1,4500,1000
Player 1,5500,350
Player 1,5850,0
Player 1,5850,350
Player 1,6200,300
Player 1,6500,0
Player 1,6500,1050
Player 1,7550,400
Player 1,7950,300
Player 1,8250,1000
Player 1,9250,300
Player 2,0,350
Player 2,350,350
Player 2,700,200
Player 2,900,650
Player 2,1550,700
Player 2,2250,750
Player 2,3000,250
Player 2,3250,400
Player 2,3650,650
Player 2,4300,250
Player 2,4550,1050
Player 2,5600,450
Player 2,6050,600
Player 2,6650,0
Player 2,6650,250
Player 2,6900,250
Player 2,7150,600
Player 2,7750,250
Player 2,8000,1100
Player 2,9100,300
Player 2,9400,350
Player 2,9750,250
Player 1,0,400
Player 1,400,450
Player 1,850,400
Player 1,1250,1600
Player 1,2850,700
Player 1,3550,250
Player 1,3800,500
Player 1,4300,400
Player 1,4700,200
Player 1,4900,850
Player 1,5750,700
Player 1,6450,0
Player 1,6450,1100
Player 1,7550,0
Player 1,7550,400
Player 1,7950,300
Player 1,8250,750
Player 1,9000,0
Player 1,9000,300
Player 1,9300,350
Player 2,0,450
Player 2,450,1100
Player 2,1550,0
Player 2,1550,200
Player 2,1750,350
Player 2,2100,200
Player 2,2300,1100
Player 2,3400,500
Player 2,3900,250
Player 2,4150,200
Player 2,4350,1200
Player 2,5550,300
Player 2,5850,1100
Player 2,6950,1000
Player 2,7950,250
Player 2,8200,600
Player 2,8800,0
Player 2,8800,1050
Player 2,9850,0
Player 2,9850,400
Player 1,0,600
Player 1,600,900
Player 1,1500,550
Player 1,2050,400
Player 1,2450,500
Player 1,2950,1000
Player 1,3950,600
Player 1,4550,250
Player 1,4800,1100
Player 1,5900,550
Player 1,6450,600
Player 1,7050,300
Player 1,7350,550
Player 1,7900,300
Player 1,8200,450
Player 1,8650,0
Player 1,8650,1100
Player 1,9750,350
Player 2,0,0
Player 2,0,200
Player 2,200,350
Player 2,550,1600
Player 2,2150,700
Player 2,2850,250
Player 2,3100,1050
Player 2,4150,0
Player 2,4150,1050
Player 2,5200,500
Player 2,5700,200
Player 2,5900,600
Player 2,6500,1100
Player 2,7600,500
Player 2,8100,400
Player 2,8500,300
Player 2,8800,700
Player 1,0,400
Player 1,400,400
Player 1,800,250
Player 1,1050,350
Player 1,1400,500
Player 1,1900,300
Player 1,2200,350
Player 1,2550,700
Player 1,3250,950
Player 1,4200,600
Player 1,4800,650
Player 1,5450,1000
Player 1,6450,600
Player 1,7050,150
Player 1,7200,150
Player 1,7350,650
Player 1,8000,450
Player 1,8450,850
Player 1,9300,250
Player 2,0,600
Player 2,600,0
Player 2,600,700
Player 2,1300,400
Player 2,1700,1500
Player 2,3200,900
Player 2,4100,400
Player 2,4500,500
Player 2,5000,300
Player 2,5300,600
Player 2,5900,850
Player 2,6750,1000
Player 2,7750,600
Player 2,8350,0
Player 2,8350,0
Player 2,8350,300
Player 2,8650,650
Player 2,9300,0
Player 2,9300,1050
Player 1,0,300
Player 1,300,600
Player 1,900,300
Player 1,1200,500
Player 1,1700,0
Player 1,1700,400
Player 1,2100,650
Player 1,2750,300
Player 1,3050,700
Player 1,3750,0
Player 1,3750,250
Player 1,4000,500
Player 1,4500,1000
Player 1,5500,350
Player 1,5850,400
Player 1,6250,350
Player 1,6600,0
Player 1,6600,300
Player 1,6900,350
Player 2,0,400
Player 2,400,450
Player 2,850,650
Player 2,1500,0
Player 2,1500,250
Player 2,1750,950
Player 2,2700,1100
Player 2,3800,0
Player 2,3800,1150
Player 2,4950,550
Player 2,5500,350
Player 2,5850,850
Player 2,6700,950
Player 2,7650,0
Player 2,7650,600
Player 2,8250,350
Player 2,8600,650
Player 2,9250,450
Player 2,9700,500
Player 1,0,350
Player 1,350,550
Player 1,900,450
Player 1,1350,0
Player 1,1350,300
Player 1,1650,0
Player 1,1650,250
Player 1,1900,850
Player 1,2750,1100
Player 1,3850,400
Player 1,4250,0
Player 1,4250,1000
Player 1,5250,650
Player 1,5900,550
Player 1,6450,500
Player 1,6950,450
Player 1,7400,1150
Player 1,8550,700
Player 1,9250,500
Player 1,9750,300
Player 2,0,450
Player 2,450,650
Player 2,1100,700
Player 2,1800,250
Player 2,2050,0
Player 2,2050,250
Player 2,2300,1300
Player 2,3600,200
Player 2,3800,250
Player 2,4050,650
Player 2,4700,400
Player 2,5100,350
Player 2,5450,250
Player 2,5700,450
Player 2,6150,200
Player 2,6350,300
Player 2,6650,1000
Player 2,7650,400
Player 2,8050,1250
Player 1,0,0
Player 1,0,700
Player 1,700,0
Player 1,700,0
Player 1,700,500
Player 1,1200,650
Player 1,1850,0
Player 1,1850,0
Player 1,1850,1050
Player 1,2900,300
Player 1,3200,450
Player 1,3650,1100
Player 1,4750,500
Player 1,5250,300
Player 1,5550,600
Player 1,6150,600
Player 1,6750,350
Player 1,7100,0
Player 1,7100,400
Player 1,7500,500
Player 1,8000,150
Player 1,8150,1200
Player 2,0,800
Player 2,800,500
Player 2,1300,200
Player 2,1500,400
Player 2,1900,300
Player 2,2200,0
Player 2,2200,650
Player 2,2850,400
Player 2,3250,350
Player 2,3600,300
Player 2,3900,300
Player 2,4200,400
Player 2,4600,500
Player 2,5100,650
Player 2,5750,400
Player 2,6150,500
Player 2,6650,1050
Player 2,7700,300
Player 2,8000,500
Player 2,8500,300
Player 2,8800,1150
Player 2,9950,700
Player 1,0,1050
Player 1,1050,0
Player 1,1050,1000
Player 1,2050,600
Player 1,2650,500
Player 1,3150,200
Player 1,3350,500
Player 1,3850,700
Player 1,4550,400
Player 1,4950,1150
Player 1,6100,0
Player 1,6100,300
Player 1,6400,0
Player 1,6400,500
Player 1,6900,0
Player 1,6900,300
Player 1,7200,950
Player 1,8150,0
Player 1,8150,0
Player 1,8150,0
Player 1,8150,1000
Player 1,9150,150
Player 1,9300,300
Player 1,9600,250
Player 2,0,0
Player 2,0,750
Player 2,750,750
Player 2,1500,350
Player 2,1850,0
Player 2,1850,300
Player 2,2150,400
Player 2,2550,200
Player 2,2750,400
Player 2,3150,1050
Player 2,4200,300
Player 2,4500,0
Player 2,4500,350
Player 2,4850,650
Player 2,5500,350
Player 2,5850,0
Player 2,5850,350
Player 2,6200,450
Player 2,6650,450
Player 2,7100,900
Player 2,8000,1200
Player 2,9200,500
Player 2,9700,250
Player 2,9950,450
Player 1,0,1150
Player 1,1150,1000
Player 1,2150,650
Player 1,2800,300
Player 1,3100,0
Player 1,3100,300
Player 1,3400,0
Player 1,3400,600
Player 1,4000,1000
Player 1,5000,0
Player 1,5000,1250
Player 1,6250,300
Player 1,6550,600
Player 1,7150,250
Player 1,7400,500
Player 1,7900,500
Player 1,8400,500
Player 1,8900,350
Player 1,9250,0
Player 1,9250,350
Player 1,9600,200
Player 1,9800,350
Player 2,0,300
Player 2,300,450
Player 2,750,0
Player 2,750,500
Player 2,1250,350
Player 2,1600,200
Player 2,1800,0
Player 2,1800,400
Player 2,2200,450
Player 2,2650,700
Player 2,3350,900
Player 2,4250,300
Player 2,4550,1050
Player 2,5600,500
Player 2,6100,400
Player 2,6500,400
Player 2,6900,500
Player 2,7400,0
Player 2,7400,1050
Player 2,8450,300
Player 2,8750,1150
Player 1,0,500
Player 1,500,450
Player 1,950,400
Player 1,1350,200
Player 1,1550,850
Player 1,2400,400
Player 1,2800,350
Player 1,3150,350
Player 1,3500,300
Player 1,3800,300
Player 1,4100,300
Player 1,4400,1050
Player 1,5450,600
Player 1,6050,200
Player 1,6250,450
Player 1,6700,0
Player 1,6700,150
Player 1,6850,1000
Player 1,7850,450
Player 1,8300,300
Player 1,8600,0
Player 2,0,400
Player 2,400,0
Player 2,400,0
Player 2,400,0
Player 2,400,250
Player 2,650,1000
Player 2,1650,1050
Player 2,2700,650
Player 2,3350,450
Player 2,3800,650
Player 2,4450,700
Player 2,5150,250
Player 2,5400,800
Player 2,6200,1100
Player 2,7300,300
Player 2,7600,0
Player 2,7600,950
Player 2,8550,700
Player 2,9250,300
Player 2,9550,200
Player 2,9750,500
Player 1,0,350
Player 1,350,1200
Player 1,1550,300
Player 1,1850,1000
Player 1,2850,450
Player 1,3300,650
Player 1,3950,1150
Player 1,5100,500
Player 1,5600,300
Player 1,5900,350
Player 1,6250,500
Player 1,6750,300
Player 1,7050,1050
Player 1,8100,350
Player 1,8450,0
Player 1,8450,300
Player 1,8750,350
Player 1,9100,850
Player 1,9950,1700
Player 2,0,450
Player 2,450,1000
Player 2,1450,350
Player 2,1800,1050
Player 2,2850,350
Player 2,3200,300
Player 2,3500,1050
Player 2,4550,600
Player 2,5150,300
Player 2,5450,350
Player 2,5800,450
Player 2,6250,300
Player 2,6550,1000
Player 2,7550,0
Player 2,7550,300
Player 2,7850,400
Player 2,8250,300
Player 2,8550,750
Player 1,0,0
Player 1,0,350
Player 1,350,800
Player 1,1150,2350
Player 1,3500,0
Player 1,3500,750
Player 1,4250,350
Player 1,4600,300
Player 1,4900,500
Player 1,5400,1650
Player 1,7050,700
Player 1,7750,300
Player 1,8050,0
Player 1,8050,0
Player 1,8050,2550
Player 2,0,1000
Player 2,1000,450
Player 2,1450,600
Player 2,2050,1450
Player 2,3500,350
Player 2,3850,300
Player 2,4150,300
Player 2,4450,300
Player 2,4750,250
Player 2,5000,350
Player 2,5350,600
Player 2,5950,400
Player 2,6350,300
Player 2,6650,300
Player 1,0,1200
Player 1,1200,700
Player 1,1900,250
Player 1,2150,1050
Player 1,3200,250
Player 1,3450,1300
Player 1,4750,1500
Player 1,6250,600
Player 1,6850,1800
Player 1,8650,0
Player 1,8650,0
Player 1,8650,700
Player 1,9350,0
Player 1,9350,0
Player 1,9350,0
Player 1,9350,0
Player 1,9350,800
Player 2,0,300
Player 2,300,0
Player 2,300,0
Player 2,300,600
Player 2,900,0
Player 2,900,0
Player 2,900,500
Player 2,1400,1050
Player 2,2450,1050
Player 2,3500,400
Player 2,3900,300
Player 2,4200,400
Player 2,4600,700
Player 2,5300,0
Player 2,5300,0
Player 2,5300,300
Player 1,0,450
Player 1,450,250
Player 1,700,600
Player 1,1300,450
Player 1,1750,0
Player 1,1750,200
Player 1,1950,950
Player 1,2900,1350
Player 1,4250,400
Player 1,4650,250
Player 1,4900,550
Player 1,5450,250
Player 1,5700,450
Player 1,6150,300
Player 1,6450,250
Player 1,6700,0
Player 1,6700,0
Player 1,6700,1100
Player 1,7800,0
Player 1,7800,600
Player 1,8400,500
Player 1,8900,950
Player 1,9850,600
Player 2,0,400
Player 2,400,0
Player 2,400,500
Player 2,900,700
Player 2,1600,550
Player 2,2150,0
Player 2,2150,350
Player 2,2500,350
Player 2,2850,200
Player 2,3050,1100
Player 2,4150,0
Player 2,4150,700
Player 2,4850,250
Player 2,5100,0
Player 2,5100,500
Player 2,5600,500
Player 2,6100,200
Player 2,6300,250
Player 2,6550,300
Player 2,6850,250
Player 2,7100,300
Player 2,7400,450
Player 1,0,0
Player 1,0,0
Player 1,0,1050
Player 1,1050,0
Player 1,1050,500
Player 1,1550,0
Player 1,1550,500
Player 1,2050,750
Player 1,2800,350
Player 1,3150,600
Player 1,3750,250
Player 1,4000,1100
Player 1,5100,900
Player 1,6000,300
Player 1,6300,0
Player 1,6300,600
Player 1,6900,400
Player 1,7300,600
Player 1,7900,300
Player 1,8200,1200
Player 1,9400,400
Player 1,9800,250
Player 2,0,400
Player 2,400,550
Player 2,950,400
Player 2,1350,300
Player 2,1650,700
Player 2,2350,500
Player 2,2850,450
Player 2,3300,350
Player 2,3650,350
Player 2,4000,650
Player 2,4650,600
Player 2,5250,500
Player 2,5750,450
Player 2,6200,850
Player 2,7050,550
Player 2,7600,300
Player 2,7900,450
Player 2,8350,400
Player 2,8750,300
Player 2,9050,450
Player 2,9500,350
Player 1,0,0
Player 1,0,700
Player 1,700,450
Player 1,1150,250
Player 1,1400,0
Player 1,1400,400
Player 1,1800,500
Player 1,2300,600
Player 1,2900,200
Player 1,3100,300
Player 1,3400,400
Player 1,3800,600
Player 1,4400,550
Player 1,4950,1100
Player 1,6050,650
Player 1,6700,300
Player 1,7000,0
Player 1,7000,650
Player 1,7650,200
Player 1,7850,400
Player 2,0,1000
Player 2,1000,300
Player 2,1300,500
Player 2,1800,0
Player 2,1800,350
Player 2,2150,450
Player 2,2600,0
Player 2,2600,900
Player 2,3500,1000
Player 2,4500,350
Player 2,4850,0
Player 2,4850,800
Player 2,5650,550
Player 2,6200,1000
Player 2,7200,600
Player 2,7800,650
Player 2,8450,1050
Player 2,9500,0
Player 2,9500,0
Player 2,9500,1100
Player 1,0,250
Player 1,250,450
Player 1,700,300
Player 1,1000,500
Player 1,1500,700
Player 1,2200,300
Player 1,2500,0
Player 1,2500,350
Player 1,2850,0
Player 1,2850,400
Player 1,3250,950
Player 1,4200,1050
Player 1,5250,0
Player 1,5250,350
Player 1,5600,200
Player 1,5800,1400
Player 1,7200,700
Player 1,7900,250
Player 1,8150,600
Player 1,8750,300
Player 1,9050,0
Player 1,9050,300
Player 1,9350,400
Player 2,0,0
Player 2,0,300
Player 2,300,0
Player 2,300,850
Player 2,1150,0
Player 2,1150,350
Player 2,1500,650
Player 2,2150,600
Player 2,2750,0
Player 2,2750,450
Player 2,3200,850
Player 2,4050,500
Player 2,4550,850
Player 2,5400,700
Player 2,6100,600
Player 2,6700,150
Player 2,6850,500
Player 2,7350,400
Player 2,7750,450
Player 2,8200,550
Player 2,8750,550
Player 2,9300,250
Player 2,9550,1150
Player 1,0,600
Player 1,600,0
Player 1,600,700
Player 1,1300,400
Player 1,1700,350
Player 1,2050,250
Player 1,2300,0
Player 1,2300,350
Player 1,2650,300
Player 1,2950,250
Player 1,3200,400
Player 1,3600,550
Player 1,4150,750
Player 1,4900,700
Player 1,5600,0
Player 1,5600,450
Player 1,6050,0
Player 1,6050,300
Player 1,6350,1100
Player 1,7450,0
Player 1,7450,450
Player 1,7900,0
Player 1,7900,300
Player 2,0,0
Player 2,0,350
Player 2,350,500
Player 2,850,250
Player 2,1100,400
Player 2,1500,400
Player 2,1900,500
Player 2,2400,1000
Player 2,3400,350
Player 2,3750,1050
Player 2,4800,350
Player 2,5150,700
Player 2,5850,450
Player 2,6300,1000
Player 2,7300,450
Player 2,7750,0
Player 2,7750,200
Player 2,7950,500
Player 2,8450,300
Player 2,8750,0
Player 2,8750,700
Player 2,9450,0
Player 2,9450,850
Player 1,0,1050
Player 1,1050,500
Player 1,1550,1000
Player 1,2550,650
Player 1,3200,450
Player 1,3650,0
Player 1,3650,1050
Player 1,4700,1100
Player 1,5800,1150
Player 1,6950,0
Player 1,6950,0
Player 1,6950,600
Player 1,7550,500
Player 1,8050,300
Player 1,8350,1050
Player 1,9400,0
Player 1,9400,650
Player 2,0,850
Player 2,850,0
Player 2,850,0
Player 2,850,300
Player 2,1150,0
Player 2,1150,1250
Player 2,2400,500
Player 2,2900,550
Player 2,3450,1000
Player 2,4450,350
Player 2,4800,400
Player 2,5200,1250
Player 2,6450,300
Player 2,6750,350
Player 2,7100,250
Player 2,7350,600
Player 1,0,1050
Player 1,1050,400
Player 1,1450,450
Player 1,1900,300
Player 1,2200,500
Player 1,2700,300
Player 1,3000,350
Player 1,3350,500
Player 1,3850,300
Player 1,4150,2100
Player 1,6250,200
Player 1,6450,400
Player 1,6850,0
Player 1,6850,1050
Player 1,7900,600
Player 1,8500,600
Player 2,0,500
Player 2,500,350
Player 2,850,2350
Player 2,3200,350
Player 2,3550,1150
Player 2,4700,1050
Player 2,5750,250
Player 2,6000,700
Player 2,6700,350
Player 2,7050,450
Player 2,7500,500
Player 2,8000,250
Player 2,8250,300
Player 2,8550,350
Player 2,8900,450
Player 2,9350,1000
Player 1,0,250
Player 1,250,400
Player 1,650,1150
Player 1,1800,0
Player 1,1800,250
Player 1,2050,700
Player 1,2750,0
Player 1,2750,250
Player 1,3000,300
Player 1,3300,450
Player 1,3750,1050
Player 1,4800,200
Player 1,5000,0
Player 1,5000,350
Player 1,5350,350
Player 1,5700,200
Player 1,5900,0
Player 1,5900,0
Player 1,5900,0
Player 1,5900,700
Player 1,6600,0
Player 1,6600,0
Player 1,6600,800
Player 1,7400,500
Player 1,7900,1000
Player 1,8900,300
Player 2,0,650
Player 2,650,200
Player 2,850,1050
Player 2,1900,350
Player 2,2250,250
Player 2,2500,350
Player 2,2850,0
Player 2,2850,450
Player 2,3300,600
Player 2,3900,250
Player 2,4150,300
Player 2,4450,200
Player 2,4650,500
Player 2,5150,0
Player 2,5150,400
Player 2,5550,250
Player 2,5800,350
Player 2,6150,400
Player 2,6550,650
Player 2,7200,350
Player 2,7550,900
Player 2,8450,0
Player 2,8450,0
Player 2,8450,600
Player 2,9050,300
Player 2,9350,700
Player 1,0,500
Player 1,500,750
Player 1,1250,300
Player 1,1550,650
Player 1,2200,250
Player 1,2450,350
Player 1,2800,400
Player 1,3200,0
Player 1,3200,750
Player 1,3950,500
Player 1,4450,450
Player 1,4900,300
Player 1,5200,1100
Player 1,6300,300
Player 1,6600,400
Player 1,7000,600
Player 1,7600,1600
Player 1,9200,1350
Player 2,0,250
Player 2,250,750
Player 2,1000,250
Player 2,1250,350
Player 2,1600,400
Player 2,2000,600
Player 2,2600,600
Player 2,3200,350
Player 2,3550,250
Player 2,3800,250
Player 2,4050,250
Player 2,4300,350
Player 2,4650,250
Player 2,4900,550
Player 2,5450,500
Player 2,5950,1000
Player 2,6950,400
Player 1,0,1050
Player 1,1050,0
Player 1,1050,700
Player 1,1750,850
Player 1,2600,300
Player 1,2900,400
Player 1,3300,0
Player 1,3300,350
Player 1,3650,450
Player 1,4100,600
Player 1,4700,300
Player 1,5000,1000
Player 1,6000,1100
Player 1,7100,300
Player 1,7400,0
Player 1,7400,0
Player 1,7400,500
Player 1,7900,450
Player 1,8350,600
Player 1,8950,500
Player 1,9450,250
Player 1,9700,1200
Player 2,0,400
Player 2,400,650
Player 2,1050,250
Player 2,1300,300
Player 2,1600,500
Player 2,2100,600
Player 2,2700,500
Player 2,3200,0
Player 2,3200,750
Player 2,3950,650
Player 2,4600,600
Player 2,5200,250
Player 2,5450,300
Player 2,5750,800
Player 2,6550,200
Player 2,6750,200
Player 2,6950,0
Player 2,6950,350
Player 2,7300,1000
Player 2,8300,1150
Player 2,9450,250
Player 1,0,0
Player 1,0,400
Player 1,400,0
Player 1,400,0
Player 1,400,1050
Player 1,1450,350
Player 1,1800,0
Player 1,1800,400
Player 1,2200,400
Player 1,2600,250
Player 1,2850,1000
Player 1,3850,500
Player 1,4350,350
Player 1,4700,500
Player 1,5200,400
Player 1,5600,400
Player 1,6000,0
Player 1,6000,200
Player 1,6200,800
Player 1,7000,250
Player 1,7250,0
Player 2,0,850
Player 2,850,650
Player 2,1500,650
Player 2,2150,500
Player 2,2650,400
Player 2,3050,0
Player 2,3050,400
Player 2,3450,450
Player 2,3900,200
Player 2,4100,900
Player 2,5000,800
Player 2,5800,400
Player 2,6200,250
Player 2,6450,350
Player 2,6800,1050
Player 2,7850,1050
Player 2,8900,0
Player 2,8900,600
Player 2,9500,0
Player 2,9500,0
Player 2,9500,1200
Player 1,0,350
Player 1,350,250
Player 1,600,850
Player 1,1450,650
Player 1,2100,500
Player 1,2600,650
